# cv  sampled_prob  reweighted_prob # Neff/N= 0.134907
-3.14159 0.249289 0.00991908
-3.12058 0.257106 0.0134322
-3.09956 0.264627 0.0179716
-3.07855 0.271702 0.023756
-3.05754 0.278173 0.0310226
-3.03652 0.283882 0.0400193
-3.01551 0.28868 0.0509939
-2.99449 0.292432 0.0641822
-2.97348 0.295026 0.0797941
-2.95247 0.296376 0.098002
-2.93145 0.296432 0.11893
-2.91044 0.295188 0.142646
-2.88942 0.292686 0.169158
-2.86841 0.28902 0.198408
-2.8474 0.284338 0.230269
-2.82638 0.278834 0.264538
-2.80537 0.272731 0.300932
-2.78435 0.266265 0.339069
-2.76334 0.259668 0.378467
-2.74233 0.253142 0.418533
-2.72131 0.246845 0.458561
-2.7003 0.240886 0.497745
-2.67928 0.235318 0.535201
-2.65827 0.230145 0.569998
-2.63726 0.225328 0.60121
-2.61624 0.220805 0.627975
-2.59523 0.216498 0.649557
-2.57421 0.212332 0.665413
-2.5532 0.208241 0.675246
-2.53219 0.204183 0.679038
-2.51117 0.200141 0.677058
-2.49016 0.196125 0.669827
-2.46914 0.192166 0.658064
-2.44813 0.188309 0.642597
-2.42712 0.184602 0.624276
-2.4061 0.181082 0.603891
-2.38509 0.177771 0.58211
-2.36407 0.174663 0.559451
-2.34306 0.171732 0.536287
-2.32205 0.168939 0.512878
-2.30103 0.166235 0.489411
-2.28002 0.16358 0.466047
-2.259 0.160947 0.442954
-2.23799 0.158328 0.420325
-2.21698 0.155731 0.398371
-2.19596 0.153172 0.377312
-2.17495 0.150676 0.35735
-2.15393 0.14826 0.338648
-2.13292 0.145937 0.321325
-2.11191 0.143712 0.305456
-2.09089 0.141589 0.291086
-2.06988 0.139573 0.278249
-2.04886 0.137679 0.266989
-2.02785 0.135931 0.257373
-2.00684 0.134362 0.249496
-1.98582 0.133012 0.243473
-1.96481 0.131923 0.239429
-1.94379 0.131133 0.237489
-1.92278 0.130669 0.237768
-1.90177 0.130551 0.240376
-1.88075 0.130787 0.245432
-1.85974 0.131381 0.253077
-1.83872 0.132332 0.2635
-1.81771 0.133642 0.276953
-1.7967 0.135319 0.293754
-1.77568 0.137374 0.314276
-1.75467 0.139819 0.338907
-1.73365 0.142668 0.368003
-1.71264 0.145925 0.401821
-1.69163 0.14958 0.440456
-1.67061 0.153612 0.483779
-1.6496 0.157977 0.5314
-1.62858 0.162619 0.582651
-1.60757 0.167471 0.636588
-1.58656 0.172457 0.692022
-1.56554 0.177504 0.74756
-1.54453 0.182541 0.801658
-1.52351 0.187502 0.852678
-1.5025 0.192331 0.898953
-1.48149 0.196975 0.93885
-1.46047 0.201385 0.970842
-1.43946 0.205515 0.993588
-1.41844 0.209319 1.00601
-1.39743 0.212756 1.00739
-1.37642 0.215786 0.997411
-1.3554 0.218376 0.976216
-1.33439 0.220501 0.944409
-1.31337 0.222144 0.903013
-1.29236 0.223297 0.853396
-1.27135 0.22396 0.797166
-1.25033 0.22414 0.736064
-1.22932 0.223853 0.671854
-1.2083 0.223121 0.606233
-1.18729 0.221978 0.540766
-1.16628 0.220465 0.47684
-1.14526 0.21863 0.415633
-1.12425 0.216525 0.3581
-1.10323 0.214202 0.304961
-1.08222 0.21171 0.256709
-1.06121 0.209092 0.213613
-1.04019 0.206383 0.175739
-1.01918 0.20361 0.142972
-0.998165 0.200794 0.115054
