#! FIELDS ecv.phi DeltaF
#! SET time                  100000
#! SET counter  99901
#! SET rct    -0.02132099524510539
  -3.14159      11.74706552872392
  -2.99199      8.183772898449455
  -2.84239      5.700063907612761
  -2.69279      4.233879622407219
  -2.54319      3.677747435677661
  -2.39359      3.857895095241747
  -2.24399      4.541549147087075
  -2.0944      5.373177151595711
  -1.9448      5.772450061250911
  -1.7952      5.166528842302172
  -1.6456      3.895170189306056
  -1.496      2.930245713295152
  -1.3464      2.834319553360487
  -1.1968      3.801451113517742
  -1.0472      5.880078945371986
  -0.897598      9.043573797447506
  -0.747998      13.19714521016979
  -0.598399      18.17819154658226
  -0.448799      23.79359158270109
  -0.299199       29.7907410933602
  -0.1496      35.44651731238573
  0      37.33676345266636
  0.1496      32.68307377941721
  0.299199      26.74113185691686
  0.448799      21.28723722426451
  0.598399      16.75202804508947
  0.747998      13.34289988190518
  0.897598      11.20220890817188
  1.0472      10.42625541783742
  1.1968      11.06832456585563
  1.3464      13.16095965173686
  1.496      16.72705830047487
  1.6456       21.7716888776725
  1.7952      28.27228288261749
  1.9448      36.16732422087108
  2.0944      45.33689581753688
  2.24399      53.69343799810884
  2.39359       45.8337049800033
  2.54319      37.02637562688111
  2.69279      29.11673501713491
  2.84239      22.22505953138938
  2.99199      16.42525921335508
  3.14159      11.74706552872392
