#! FIELDS time rct DeltaF_-3.14159 DeltaF_-2.99199 DeltaF_-2.84239 DeltaF_-2.69279 DeltaF_-2.54319 DeltaF_-2.39359 DeltaF_-2.24399 DeltaF_-2.0944 DeltaF_-1.9448 DeltaF_-1.7952 DeltaF_-1.6456 DeltaF_-1.496 DeltaF_-1.3464 DeltaF_-1.1968 DeltaF_-1.0472 DeltaF_-0.897598 DeltaF_-0.747998 DeltaF_-0.598399 DeltaF_-0.448799 DeltaF_-0.299199 DeltaF_-0.1496 DeltaF_0 DeltaF_0.1496 DeltaF_0.299199 DeltaF_0.448799 DeltaF_0.598399 DeltaF_0.747998 DeltaF_0.897598 DeltaF_1.0472 DeltaF_1.1968 DeltaF_1.3464 DeltaF_1.496 DeltaF_1.6456 DeltaF_1.7952 DeltaF_1.9448 DeltaF_2.0944 DeltaF_2.24399 DeltaF_2.39359 DeltaF_2.54319 DeltaF_2.69279 DeltaF_2.84239 DeltaF_2.99199 DeltaF_3.14159
#! SET print_stride  100
                    100                      0      10.71324067822944      8.180024311600324      6.008080651267276      4.574455181478551      3.813677739712017      3.437151230133733      3.639024350787273      4.476169753967791       5.31092924803405       4.84606665871779      3.458527001502525      2.785327739546123      3.226038192670924      4.684199458539243      7.160645566780123      10.52577270182223      14.84719726690991      20.83603893447584      29.03866797769887      39.64864533594609      52.64755391080569      61.32751206841166      61.48673488906826       61.4868544169819       61.4868544491164       61.4868544491196       61.4868544491196       61.4868544491196       61.4868544491196       61.4868544491196       61.4868544491196       61.4868544491196       61.4868544491196      61.48685444909885      61.48685427714167       61.4863272199858      60.95075999160388      49.95911743903372      37.39412744354819      27.26948111876524      19.57527374668389      14.19273947147214      10.71324067822944
                    200     -3.592277293060324      11.33347691586495      6.418497861499191        3.8319408652733      3.482377528699337      4.526541828346848      5.291105001073437      5.978939479088536      7.318057309331766      7.347376451291361      4.273048317850114      2.479736491852158      2.333597487110231        3.3408545122355      5.669312646994933       9.47167325162175      12.70950584028256       14.5094356875664      16.88484453504362      20.55594872981761      25.88879775245427      32.87946294549038      36.64112390095511      30.36209833926719       23.6220944972524      18.16123256996569      13.71918061934931      10.38840292646088      8.552113515726905      8.114198817644644      8.682351360925459      10.40948172517539      13.58657174220889      18.09100874914668      23.85159719806053      31.16296780640737      40.26238002209934      50.79370586420132      48.25608635558041      41.95789926399406      34.51447099285399      26.27781410002339      18.28294962212224      11.33347691586495
                    300     -1.608148430499195      11.43270587687631      7.764531109905429      5.272377421237636      3.656077083457507      2.706974307113585      2.680742679613755      3.511271395545703      4.646047122102258      5.862551573855165      5.684180831969791      4.435753130999167      3.930836845887764      4.415932297328202      6.057954492945023      8.903347908749659       12.4393888697433      15.83303650393821       19.0400044600705      22.74933226899501      27.47153504018648      32.87893999025331      34.49872131248618      30.55754237343282      24.24161910135716      18.22076977524779      13.38744285826896      10.20010962813054      8.515093778239576      7.898431237368803       8.24810119809325      10.01130841504888      13.53453105513532      18.81973387236352      25.65171575185778      33.80776595868311      43.18612270678558      52.57309204431849      44.91432920797159      36.22124647770879      28.58782856165256      22.01356540542081      16.27876920484313      11.43270587687631
                    400    -0.6092728561468929      11.70377244371515      8.157424643871211      5.643102817821065      4.180018421915228      3.580490700238985      3.558963550285893      4.213298099489754      5.466749015443168       6.25497590589085         5.210857722533      3.750935306240366      3.072384224589431      3.251545197152813      4.164494294718968      6.060432788093989      9.132312640958647      13.04019974825651       17.5130053863785      22.63490105804865      28.33546451137097      34.37818600276365      36.17258835242493      31.60332548549977       25.5456026869502      19.64119898043565      14.69354826245017       11.3877554093851       9.63723549420831       9.01795449475164        9.4024880836952      11.12657453750085      14.50784105578169      19.66659036385144      26.54495891174851       34.9374156285038      44.61271242551166      54.35962442023538      46.65217227654512      37.45992249963032      29.20313261551433      22.16398609292671      16.34880076569601      11.70377244371515
                    500    -0.2573120235044192      11.18943542105525       7.60667176165682      5.233527621462333      3.936346884318816      3.343388610821623      3.264770216594195      3.844833094727381       5.03500519054546       5.96607584991908      5.309619628348223      4.057934647075372      3.401211072443826      3.540177438353759      4.481502507859039      6.428655301823862      9.500513911540272      13.44645559079312      18.07779033088987      23.43540414672811       29.3236069963475      35.35796435804575      36.78835869597798      32.42076777113993      26.37978991250061      20.54012159013528      15.62175667781703      12.27359869159092      10.44601318896948       9.80244849253161      10.25324793645903       12.0528748491363      15.47580132109571      20.65093416858192      27.51849494607307      35.85055223906971      45.42613517876325       54.0473530615271      45.17869384560877       36.2654252280642      28.43603809094746      21.66385780812233      15.90991962061171      11.18943542105525
                    600    -0.2913328252444662      11.36688570068792      7.824594873934688      5.487507178110353      4.215588946104935       3.62273984086185      3.421514883080637       3.82959012776965      4.856767189217901      5.548228749200585      4.875738340933001      3.871094648892008      3.415492662585548      3.581149596802957      4.402243829182107      6.151034206689396      9.022109886142516      12.85106175682157       17.4818172496596      22.99311424981375      29.19248936186542      35.12617277678967      36.29084481496546      31.99266119102593      25.99942935616469      20.21280240367584      15.37634071217406      12.06963703215793      10.28646397675883       9.72664211775235      10.26678070737985       12.1302814535812      15.57826209478245      20.71297310235149      27.43859583473409      35.49375280322332      44.63950386857832      53.59150723553699      45.49637589795154      36.59442063455215      28.76997779957686       21.9404298654929      16.10634130161908      11.36688570068792
                    700    -0.3292380809002683      11.29030442057481      7.867154110449024      5.547079818591034      4.219628525596253      3.559746699638945       3.34293071332465      3.785407141660305      4.838821899123638      5.516723406330222      4.926228146064033      3.924839618661025      3.460375868110856      3.673384661811462      4.517040552730164       6.25503267497453      9.125049916469179       12.9716599807965      17.60289859653301       23.0576122022712      29.11236089544738      34.98497916739836      36.36263351912248      32.04882189426068      25.97271899258863      20.09232571055552      15.23961199227112      11.86031559304669      9.902076717302792      9.159777137017123      9.637975587904027       11.5437922081354      15.07167856596579      20.29355096636006      27.10805194253345      35.26583692637674      44.55697552095552      53.60756191445179      45.45875748653024      36.51832710755953      28.58292675626279      21.67385343769983      15.88607884793318      11.29030442057481
                    800    0.01766893072432042      11.73160880030553      8.281599187093198       5.95788181183558      4.679273875842256      4.083773527915374      3.919905568472323      4.364913746711133      5.307056851849412      5.757765914519961      4.918661689455877      3.644118146042989      2.864133651779327      2.877171923075363       3.78723966022693      5.711448450519021      8.785021639331292      12.84542157719825      17.57914415901313      23.06721579338583      29.28190186613898      35.31225791911029      36.87124110828569      32.60569077634884      26.57881496985009      20.76947851949348      15.95613232856666      12.58847975212968      10.63256286487428      9.890569616452376      10.36879243255357      12.27461022355507       15.8024966184177      21.02436901964598       27.8388699957263        35.996654700356      45.28730533197731      53.92207994112123      45.74449182012523      36.85090669363164      28.93014258104237      22.06099573030484      16.31802161541229      11.73160880030553
                    900     0.2292992825022122      11.92459867846992      8.420861048588714      6.031161877113266       4.65554539298996      3.973574751463569      3.826030703196258      4.339222686062214      5.394077796915772       5.96917770470263      5.105705745206781      3.664829643331611      2.777129131943439      2.809469909106314      3.764783733257469      5.702394766403056      8.809630660958549      12.98019533280256      17.79951798669665      23.22876338872723      29.26189574430143      35.17483119292798      37.24835438599635      33.14667698516235      27.12102172944429      21.30466603121521        16.477903450797      13.09446995960097      11.12875616649934      10.38614222486345      10.86885447664392      12.78418848711935      16.32463217470463      21.55452055087665      28.36084648513565      36.47991198147788      45.70923954552426       54.1834993520158      45.94410093365187      37.05040565212913      29.10375216891963      22.23967627124808      16.52381352874169      11.92459867846992
                   1000     0.3186627389144804      12.10014083591004      8.545855527056021      6.082750813477702      4.644739730082897      3.966631322546852      3.858171706457053       4.37359661334976      5.413452649950279      6.058881951807154      5.214475530125958      3.707652039024836      2.781638402015698       2.76106984750904      3.636106545050726      5.537816977336824      8.652482638413495      12.85111269082977       17.7599224264158      23.30227372958707      29.39746090058064      35.27760811354247      37.41698625176915       33.3566683008416      27.29498251803318      21.47124624679748      16.65944936613552      13.28033367020886      11.32607983154662      10.62197789856388       11.1453937724585       13.0787834973084      16.62161675986739      21.85394786416049      28.66839898231115      36.79235197375071      46.00533104112756      54.42206936629103      46.15733598997095      37.23835772245661      29.26940205900553      22.41792152327482      16.71777288525755      12.10014083591004
